user_id,qualifications,experience_years,course_grades,projects_completed,extracurriculars,is_suitable,interview_performance
18248,C++;Data Analysis,4,76.27,8,2,1,4.146923895260847
18249,SQL;C++;Data Analysis,1,75.03,3,0,0,2.0170934673628653
18250,Data Analysis;C++,4,86.65,2,0,1,3.1491285315666984
18251,Data Analysis;C++,0,74.33,4,3,0,2.1477341129990437
18252,Data Analysis,2,60.81,2,3,0,2.068387606066553
18253,Machine Learning,2,77.56,0,1,1,2.2554543604737924
18254,C++;Data Analysis;SQL,0,68.97,7,4,1,2.8264378636512837
18255,Python,4,61.15,8,1,1,3.613739439901154
18256,Python;C++,0,78.83,5,1,0,2.1204063399923583
18257,SQL;Machine Learning;Python,3,68.24,1,3,0,2.2418529024460923
18258,Java;Data Analysis;Machine Learning,0,78.11,5,2,1,2.4486653856381992
18259,Machine Learning,4,71.11,5,2,0,3.265312099460125
18260,C++;Java,0,84.15,5,4,1,2.976223639784377
18261,SQL,1,99.64,9,2,1,3.986752342164528
18262,C++;Python;Data Analysis,5,81.89,8,3,0,3.9547088027084354
18263,C++,0,85.88,3,2,1,2.3168771744720753
18264,Java;C++,5,96.77,1,0,1,3.4530742135787436
18265,Python,0,74.96,7,4,0,2.789018512937242
18266,Java;SQL,4,66.66,5,2,0,3.106623353651574
18267,Machine Learning,3,71.31,9,2,1,3.832659904106933
18268,Python;C++;Data Analysis,3,76.11,0,0,1,2.3975733809871755
18269,C++;Java;Machine Learning,5,85.8,5,1,1,3.776259476832549
18270,Machine Learning,4,60.18,1,3,0,2.7023888917940937
18271,C++;Python;SQL,4,94.14,3,2,1,3.6793745610529034
18272,C++,4,63.04,1,0,1,2.3489105729919224
18273,Python,1,96.03,3,0,1,2.553551334567524
18274,C++;Python,2,97.98,6,1,0,3.2697008436600434
18275,Machine Learning;Python,0,99.6,7,2,0,2.979117102150333
18276,C++,4,92.38,2,1,1,3.2365103431082405
18277,Python;SQL,4,65.67,0,4,1,3.0692058406825886
18278,Python;SQL;Data Analysis,4,88.25,9,0,1,4.00248462102631
18279,C++,3,68.13,0,3,1,2.5021697152002824
18280,Machine Learning;C++;Data Analysis,4,95.89,9,0,1,4.2894075932416476
18281,C++;Java;Python,0,72.66,6,1,0,2.0915966461764075
18282,Machine Learning;SQL;C++,4,73.07,0,3,1,2.8351915154963563
18283,Python;Machine Learning,0,96.71,2,3,0,2.455467870354684
18284,C++;Python;Data Analysis,1,60.53,4,0,1,2.2525280072574625
18285,Machine Learning;C++,2,67.76,4,3,0,2.647677932247109
18286,Java,3,76.88,3,2,1,3.05668944766292
18287,Machine Learning,0,88.03,7,0,1,2.633264850331964
18288,Java;Python;C++,5,85.9,2,1,0,3.1970955878785485
18289,Machine Learning;SQL;C++,1,86.78,7,4,0,3.3574784707846215
18290,Machine Learning;Data Analysis,2,95.2,5,1,1,3.109479471197509
18291,Machine Learning;Java;SQL,2,64.84,3,2,0,2.476816156104864
18292,C++,2,80.89,9,4,1,3.817365524409923
18293,Machine Learning;C++,0,89.02,2,4,0,2.2644179618858433
18294,Data Analysis;C++;Machine Learning,1,85.44,9,1,1,3.612027915130355
18295,C++,4,77.93,9,0,1,3.760960173229223
18296,Machine Learning;Java,5,60.68,1,0,0,2.206296286225703
18297,Java;Python;Machine Learning,1,62.42,5,4,0,2.4709300430704575
18298,Data Analysis;C++;Python,1,64.76,0,1,1,1.741249580599796
18299,SQL;C++,1,73.73,9,1,1,3.3839133905567857
18300,Machine Learning;SQL,0,64.71,7,0,1,2.2187177832314386
18301,Python,5,77.04,4,2,0,3.489236916773365
18302,Java,0,67.15,6,0,1,2.375276732134143
18303,C++;Java,5,91.17,6,0,0,3.7997468956334677
18304,Data Analysis;Python;Machine Learning,5,94.86,9,2,0,4.2162883718149775
18305,C++;Data Analysis,0,75.59,5,0,1,2.4607028419782955
18306,Machine Learning;Python;SQL,5,80.45,4,4,0,3.7949004214438946
18307,Machine Learning,1,98.14,1,4,1,3.042520474026446
18308,Machine Learning,0,81.42,2,4,1,2.5385332190694374
18309,SQL,5,99.8,2,4,0,3.770768304006908
18310,SQL;Machine Learning,2,65.69,4,4,1,2.9912615638428064
18311,Python;Java;C++,0,94.49,1,1,0,1.9034659225619905
18312,C++,3,79.89,0,1,1,2.5169816546995616
18313,Python;Machine Learning,0,60.91,3,2,0,1.6733664491232134
18314,Data Analysis;Java,0,98.89,9,3,0,3.3329625758349266
18315,Java;Python;SQL,0,98.6,2,4,1,2.8598241936107183
18316,C++;Java;Data Analysis,5,75.33,2,3,0,3.2863946060351577
18317,Python;Java;Data Analysis,0,98.17,9,3,0,3.5407798336707943
18318,Machine Learning;Python;SQL,3,65.64,5,4,1,3.3559123917700915
18319,Machine Learning,4,87.2,8,0,0,3.4953221955160787
18320,Python;Java;C++,0,67.68,9,2,0,2.7501530038946695
18321,Python;Data Analysis;SQL,2,69.87,9,3,1,3.4523135628231674
18322,Machine Learning;Python,3,91.17,1,0,0,2.353563119394888
18323,C++;SQL,4,75.09,4,0,0,2.8786703537047567
18324,Machine Learning;SQL,5,60.29,1,4,0,2.8739057035430866
18325,SQL,0,76.57,5,2,0,2.4750994378736935
18326,Machine Learning;Python;SQL,4,69.12,0,4,0,2.537504001958313
18327,Machine Learning,2,87.33,0,2,0,2.3085705970222845
18328,Machine Learning,3,67.78,8,4,0,3.6608284119875636
18329,Java;C++,3,93.69,9,2,0,3.808866094639456
18330,Machine Learning;Python;Data Analysis,5,70.68,4,1,0,3.154318986807678
18331,Data Analysis;Java;C++,5,75.72,8,0,0,3.8007363389677185
18332,Machine Learning;Python;Data Analysis,5,71.92,7,0,0,3.3137559306455957
18333,Machine Learning;C++;Python,4,85.76,8,0,0,3.7721694403425854
18334,C++;Machine Learning;Python,0,64.05,8,2,1,2.9078724392761397
18335,SQL;Python,1,79.12,7,0,0,2.650365536468543
18336,Data Analysis;C++,3,73.38,2,1,1,2.618910517500638
18337,C++;Python;Machine Learning,1,95.37,6,1,0,3.0202031557519273
18338,C++;Java,3,62.94,3,3,0,2.4849689266899437
18339,SQL;Java;Python,5,93.19,7,0,0,3.79219741554071
18340,C++;Python,0,66.71,6,4,1,2.810647811534944
18341,Python;SQL;Machine Learning,0,63.54,8,4,1,2.990675369371452
18342,Java;SQL;Python,3,68.09,7,4,0,3.363623580434864
18343,Machine Learning;C++,4,64.11,2,1,0,2.605449315278663
18344,Data Analysis;Machine Learning,5,80.84,4,3,1,3.8362345275139997
18345,SQL;C++;Java,0,99.53,2,3,1,2.7341888545329716
18346,Python;Data Analysis,0,61.37,8,1,1,2.6781355089730154
18347,Python,2,78.45,0,3,0,2.3765524917752088
18348,Python,0,75.44,6,4,1,2.948555529133354
18349,Python;Machine Learning,2,73.58,8,4,0,3.3980268046827007
18350,Python;C++,0,73.27,2,1,0,1.6382207298451876
18351,Machine Learning;Data Analysis,0,95.8,6,4,1,3.276088182691271
18352,C++;Java;Machine Learning,4,60.76,6,2,0,2.96376029800379
18353,SQL;Machine Learning;Data Analysis,4,91.0,1,4,1,3.5367376956131507
18354,C++;Data Analysis;SQL,5,70.12,4,0,1,3.190589083787448
18355,Python;Machine Learning;SQL,0,75.33,9,1,0,2.8350642150134506
18356,SQL;Machine Learning;Java,5,76.81,6,1,0,3.363739019872946
18357,SQL,5,72.19,1,3,0,3.0097545175893203
18358,Machine Learning,5,63.74,9,3,0,4.106444601041392
18359,Python;Data Analysis;Machine Learning,5,64.57,9,3,1,4.388615195648844
18360,C++,3,71.93,1,0,0,1.9373855848237458
18361,Java,3,92.87,5,4,1,3.77992074544435
18362,Machine Learning;Java,0,65.39,1,1,1,1.7560884242759347
18363,C++,3,89.71,9,4,1,4.512720473838649
18364,Data Analysis;C++,0,71.55,0,3,0,1.819265659965336
18365,Machine Learning,4,95.34,2,1,0,2.9941633146597844
18366,Machine Learning;SQL,1,77.13,0,3,1,2.3019128768520525
18367,Java;C++;Data Analysis,2,66.87,5,0,0,2.3148171631122745
18368,Machine Learning,3,99.43,3,1,1,3.15323793856628
18369,Data Analysis;SQL;Machine Learning,3,67.07,1,3,0,2.3378498274554684
18370,Java;SQL,4,82.7,6,3,0,3.663556784730103
18371,Machine Learning;Java,3,82.77,6,3,1,3.651314969806145
18372,Java,0,74.91,7,0,1,2.3904175812822723
18373,Data Analysis;Python;Machine Learning,0,98.06,6,4,1,3.5418410286174793
18374,SQL,1,93.75,0,4,1,2.786597301521985
18375,SQL;C++;Machine Learning,1,93.19,2,4,0,2.4579205214265505
18376,SQL;Python;Data Analysis,1,98.97,0,0,0,1.988952794029379
18377,Java,0,78.28,1,4,1,2.297126497639198
18378,Machine Learning;SQL;Data Analysis,5,63.89,0,4,0,2.8608164423768634
18379,Java,5,90.62,8,0,1,4.377317841103133
18380,C++,1,75.23,6,1,1,2.8744915956308916
18381,Python;Machine Learning,1,67.61,8,3,0,2.8065961158031527
18382,Machine Learning,0,79.33,7,3,0,2.8863110490774804
18383,Java;Python,4,97.03,9,0,1,4.39538286426084
18384,SQL;Java,3,66.85,1,4,0,2.7048673252188946
18385,Java;Data Analysis,2,93.95,0,2,1,2.5074227256259625
18386,SQL,5,76.73,4,4,1,3.7124710612396195
18387,SQL,5,65.47,6,2,0,3.3917880121717903
18388,Java;Python;Data Analysis,0,93.94,1,3,1,2.3718518123309273
18389,SQL;C++;Machine Learning,0,98.78,3,0,1,2.637584512642171
18390,C++;Java,2,71.65,6,4,1,3.542784687543093
18391,Python;C++;Java,2,72.14,8,0,0,2.769005270016233
18392,SQL,1,75.62,5,4,0,2.8360415976218865
18393,Python,2,92.57,6,4,1,3.6469186168226013
18394,Data Analysis;SQL,3,60.42,7,4,1,3.447416003299212
18395,SQL;Data Analysis;Python,3,68.96,7,2,1,3.4722943265478223
18396,Machine Learning;Java,5,88.24,8,0,1,4.285169100610448
18397,SQL;Python;C++,3,76.23,9,3,1,4.155256558590127
18398,Machine Learning;Java;C++,3,73.21,1,1,1,2.5268054133478604
18399,SQL,3,94.89,6,2,1,3.7797117723143776
18400,SQL;Machine Learning;C++,1,96.69,1,3,0,2.397225630587096
18401,Java;Machine Learning;Data Analysis,5,97.92,6,0,0,3.6588396835497417
18402,Data Analysis;C++;Python,0,70.9,8,1,0,2.5318676275800733
18403,Java;SQL,5,96.5,3,1,0,3.5561266816459502
18404,C++;Java;Data Analysis,5,89.48,4,0,0,3.4825219604995055
18405,Machine Learning,5,66.17,4,2,0,3.116570074261702
18406,SQL,2,84.41,1,4,0,2.722384711126937
18407,Machine Learning;Java,0,61.05,2,4,0,1.817880492546981
18408,Java;C++;Data Analysis,2,88.34,9,4,0,3.8953395395545036
18409,Data Analysis,1,89.34,0,3,1,2.5727564812373105
18410,Python;C++;Machine Learning,1,91.57,2,0,0,2.098195181826913
18411,Python;Data Analysis,4,66.9,4,2,0,2.79012205499594
18412,SQL,4,85.13,8,0,1,3.770019283171693
18413,Java,1,67.15,0,1,1,1.79068399203399
18414,C++;Python;Java,1,97.87,5,3,1,3.1824727727787447
18415,Python;SQL,2,87.0,1,2,0,2.420176016917868
18416,C++;SQL,1,63.81,5,1,0,2.2608511080612215
18417,Data Analysis;Machine Learning,0,67.48,9,4,1,3.3111513617000767
18418,Data Analysis;C++;Java,2,86.54,5,4,0,3.0430196703982997
18419,C++;Python;Java,1,79.07,0,4,0,1.9316992483689834
18420,Machine Learning;Data Analysis,2,89.45,4,0,0,2.735192971846402
18421,C++;Python;Machine Learning,2,71.23,9,1,1,3.4683121650297446
18422,SQL;Java;Machine Learning,3,86.32,1,2,0,2.469229447331895
18423,Machine Learning;Data Analysis;Python,4,67.08,0,1,0,2.3159778068914982
18424,Data Analysis,2,81.75,8,2,1,3.7185957668070815
18425,Data Analysis,5,98.31,5,3,1,4.212152178330889
18426,Data Analysis,2,85.13,0,3,0,2.3575791855630457
18427,C++;SQL;Data Analysis,5,62.0,9,2,0,3.625224016667804
18428,Data Analysis;SQL;Java,3,99.55,8,1,0,3.590617798379452
18429,C++;Data Analysis;SQL,1,66.27,8,2,0,2.6698942973552002
18430,SQL;Python,2,88.72,6,2,1,3.243830014149265
18431,Data Analysis,3,81.3,8,4,0,3.8656534421008653
18432,C++;Java,0,71.77,0,2,0,1.587113227733497
18433,Java,3,67.09,2,4,1,2.785605612990704
18434,Machine Learning,4,67.11,7,4,0,3.7886921305501415
18435,Java;SQL;C++,4,94.34,2,2,0,3.186838357023805
18436,Data Analysis;SQL,1,94.92,7,0,0,2.679326137730952
18437,Machine Learning,5,78.61,2,1,0,3.0766749735463685
18438,Data Analysis;C++;Python,1,64.14,3,2,1,2.2125292610902387
18439,Machine Learning,5,95.37,3,3,0,3.7425571606203656
18440,C++,5,79.48,4,2,1,3.6604013029404747
18441,Machine Learning,5,77.55,9,2,1,4.475302318031761
18442,C++;Python;Data Analysis,5,76.29,9,3,0,4.153417256108778
18443,Machine Learning;Java;SQL,4,74.6,3,4,0,3.3660507021575956
18444,Python;Data Analysis,4,81.04,6,4,1,4.012543282132258
18445,Data Analysis;Machine Learning,2,84.18,3,0,0,2.308236099288319
18446,Machine Learning,4,78.66,0,2,0,2.738249431889987
18447,Java;Machine Learning;Data Analysis,1,95.87,4,2,1,2.9699308479568414
18448,C++,4,72.71,7,1,0,3.170713352427714
18449,Machine Learning,1,83.13,5,4,1,3.2188680114667143
18450,Data Analysis;C++;Python,0,72.0,3,2,1,2.300471288034235
18451,Data Analysis;Java,4,90.13,3,1,1,3.527485690532812
18452,Machine Learning;SQL,1,64.08,0,0,1,1.847410963977922
18453,C++;Python;Machine Learning,5,67.55,9,1,0,3.8946102783976237
18454,C++,3,92.05,0,4,1,3.0090447662114874
18455,Java;Python;SQL,5,67.33,2,4,1,3.5661051578171272
18456,Machine Learning;SQL,2,85.03,3,0,0,2.3730067304685014
18457,Data Analysis;C++;Java,1,98.81,3,2,0,2.4854982387580304
18458,Data Analysis;Python,5,80.92,1,1,1,3.1306177361612297
18459,Machine Learning;C++;SQL,4,67.5,8,2,1,3.6569729000394173
18460,Java,4,72.83,7,2,1,3.8777744164945247
18461,SQL,0,92.94,2,2,1,2.4662195065409658
18462,Machine Learning,3,74.07,1,3,0,2.6946358368153667
18463,Machine Learning;Data Analysis;Python,1,88.94,0,0,1,2.0738350685113107
18464,Machine Learning;Data Analysis;C++,5,91.09,9,2,1,4.602999330135886
18465,Machine Learning,3,80.05,8,0,0,3.3987198156343594
18466,Python,0,91.33,4,2,1,2.8504987004045574
18467,C++,2,72.68,7,1,0,2.6661981193587314
18468,SQL,3,80.65,3,1,0,2.635691029139816
18469,Data Analysis;Java;Machine Learning,0,87.46,1,0,1,1.8180537617110148
18470,C++;Python;Java,1,66.72,4,2,1,2.714144195593822
18471,Machine Learning;Python,2,70.94,7,0,0,2.8626100511592725
18472,Data Analysis;SQL;Machine Learning,4,86.08,5,0,1,3.3718996232510707
18473,SQL;Java,0,86.21,7,3,1,3.182222291202982
18474,Java;Python,4,79.73,2,2,0,2.7959482676276477
18475,Java,2,91.82,4,3,0,3.002654617454992
18476,Data Analysis;C++,0,79.28,1,2,1,2.016961316116088
18477,C++;Java,0,95.25,2,4,0,2.2901963254067925
18478,Java;Python;Machine Learning,2,89.44,6,4,1,3.714935872037544
18479,Machine Learning;Python;SQL,1,72.59,0,3,0,1.702761943103694
18480,Machine Learning,0,75.81,7,4,0,2.7899247118455492
18481,Data Analysis;Java,2,86.71,4,3,1,3.198594639595321
18482,Machine Learning,3,95.78,1,4,1,3.329809303006678
18483,Machine Learning;C++,4,67.15,2,3,0,2.6015979275697196
18484,C++;Machine Learning,0,80.59,3,4,0,2.4541212819345213
18485,SQL;Java;Python,3,64.75,1,0,1,2.3580420803222957
18486,Python;Machine Learning;Data Analysis,0,71.18,9,0,0,2.636562991618575
18487,Machine Learning,1,87.44,4,0,1,2.639583517693473
18488,C++;SQL;Data Analysis,2,63.11,6,2,1,3.140341093567343
18489,Machine Learning,0,86.49,8,1,1,3.0747583232709212
18490,Data Analysis,2,96.03,0,3,0,2.6055677265935087
18491,Java;Python;Machine Learning,5,98.77,9,1,1,4.761744030813203
18492,C++,0,68.67,5,0,1,2.286978454382286
18493,Machine Learning;C++,1,89.96,5,3,1,3.2772907428579816
18494,C++;Python,1,97.05,0,3,1,2.574931809642563
18495,Python,3,63.65,1,2,0,2.2416654490034724
18496,Data Analysis,1,76.56,7,1,0,2.5611562038644564
18497,Python,2,96.78,5,1,0,3.183499358113087
18498,Python,5,68.11,0,4,0,3.081581457262937
18499,Machine Learning;Python,1,97.35,9,3,0,3.666109610380957
18500,Python;SQL,0,81.09,9,0,0,2.57286799936179
18501,Data Analysis,1,64.0,5,4,0,2.7076348297726485
18502,Java,5,78.0,9,4,1,4.634615482334863
18503,SQL;Machine Learning,2,73.05,6,3,0,3.009909793316152
18504,Machine Learning;Python;Data Analysis,0,71.29,1,4,0,1.690907911442898
18505,SQL;Machine Learning;Java,3,81.66,3,3,0,2.9087543050044458
18506,C++,3,79.34,6,3,1,3.6218029960349045
18507,Python,3,79.28,5,4,0,3.40526702788249
18508,Python;C++,0,63.53,7,0,0,2.2781223978500487
18509,Java;C++,3,92.09,5,4,0,3.4381542532382845
18510,C++,1,79.26,1,1,0,1.8915672246758408
18511,Machine Learning,0,92.84,0,3,1,2.363264281642285
18512,Python;Data Analysis;SQL,0,92.98,4,0,0,2.172958781051203
18513,Python,0,72.69,9,2,0,2.6148854138109034
18514,Python,4,60.17,9,2,1,4.015894153220792
18515,C++,2,96.45,8,4,0,3.636002180633914
18516,Data Analysis;Java;SQL,4,90.43,1,2,0,3.0373870168822097
18517,Java,4,64.29,6,1,0,3.213217562672587
18518,Data Analysis;Java,4,88.07,8,4,0,3.9894372062081227
18519,Java,2,60.8,3,4,1,2.920878194325556
18520,Data Analysis;Python;Machine Learning,4,61.11,3,0,0,2.4352779815006134
18521,Data Analysis,3,81.03,9,3,0,3.7231574934787273
18522,Python;Java,0,63.84,4,4,1,2.4150453221304615
18523,Machine Learning,0,98.57,5,4,0,3.0936247538550217
18524,Machine Learning;Python;SQL,1,95.75,6,4,1,3.6547840546282795
18525,Python,5,85.99,8,0,0,3.9718706652360085
18526,C++;Machine Learning,3,62.55,5,4,0,3.0603363498872564
18527,Python;Java,2,72.99,2,3,1,2.7373381382848736
18528,Python;C++,5,74.87,1,3,1,3.2380113100129524
18529,Java;C++,0,79.24,5,4,1,2.8686040401832993
18530,Python,4,66.76,8,0,0,3.3872444775152877
18531,Data Analysis;SQL;Machine Learning,1,83.1,2,2,0,2.113639823193548
18532,Data Analysis,1,77.43,3,4,0,2.5673028367621793
18533,Machine Learning;Data Analysis;Python,0,97.89,2,4,1,2.6445645659591013
18534,Data Analysis;Java,3,97.45,6,1,0,3.5123333669514873
18535,Data Analysis;SQL;Java,5,82.62,3,0,1,3.2398588761422347
18536,Java,1,85.77,5,3,1,3.1060068362209283
18537,Python;Data Analysis,0,65.51,5,0,1,2.1143801649116822
18538,Data Analysis;Java,3,68.93,8,0,1,3.241004895974758
18539,Java;SQL,0,96.03,4,4,1,2.965091263367575
18540,Python,0,87.97,6,1,0,2.6391592853362447
18541,Machine Learning;SQL,3,67.58,0,4,1,2.7591380189896317
18542,Python;C++,3,82.81,7,0,0,2.979577931875893
18543,Python,3,97.39,1,4,0,3.0574523761089702
18544,Data Analysis;Python,0,73.81,3,0,1,2.101319758938353
18545,SQL;Python;Java,1,67.43,9,3,0,3.024432816010598
18546,Data Analysis,2,97.68,6,4,0,3.3703733426583153
18547,Python,2,78.45,5,4,1,3.260591873956986
18548,C++;Data Analysis;Java,0,76.69,3,3,0,2.2482440228286666
18549,Machine Learning,0,70.7,7,4,0,2.719929989697054
18550,SQL,1,95.66,6,0,0,2.9097057940054447
18551,C++,3,93.82,5,2,1,3.534819632538883
18552,Python;Java,0,76.12,4,4,1,2.6672819222017554
18553,Machine Learning;C++,4,61.22,4,3,1,3.306723568946375
18554,SQL;Java,3,77.87,6,3,1,3.7876850154984574
18555,Machine Learning,0,67.23,5,2,0,2.319005257563454
18556,Java,4,65.71,3,0,1,2.7760875883098937
18557,Java;Machine Learning,5,75.72,6,1,1,3.770903524303635
18558,C++;SQL,1,63.96,4,0,1,2.031052819904823
18559,Java,4,98.3,6,4,0,4.01578418509219
18560,Python;Machine Learning;SQL,0,61.9,6,3,1,2.683582480058009
18561,Python;Data Analysis;Machine Learning,2,76.05,1,3,1,2.8217774305218883
18562,SQL;Python;C++,0,66.51,3,0,0,1.744481545197358
18563,Data Analysis,2,87.55,9,0,0,3.1413874627463745
18564,C++;SQL,1,63.15,3,4,1,2.61443993384238
18565,Python,1,81.87,6,0,1,2.809306464164634
18566,SQL;C++;Java,3,90.92,7,2,0,3.618392270751797
18567,Python;SQL;C++,3,98.0,0,2,0,2.733534165041666
18568,Python;Data Analysis,2,87.94,6,1,1,3.3460810812763997
18569,Machine Learning,2,63.98,5,3,0,2.6455944099866513
18570,Data Analysis;SQL,1,63.54,9,4,1,3.269245608114901
18571,Machine Learning;SQL,4,89.26,0,4,0,2.946912070347154
18572,Data Analysis;SQL,2,68.61,7,0,0,2.692364091890638
18573,Java;Python;Machine Learning,2,77.89,4,3,0,2.9619284216010993
18574,Python;Machine Learning;Data Analysis,4,99.06,6,1,0,3.5475361225937814
18575,Java,3,92.8,7,1,0,3.4571604090791106
18576,Python,3,93.86,6,1,0,3.155150447950297
18577,C++,2,94.43,9,3,0,3.5654396841848564
18578,Python;Machine Learning,3,84.78,0,1,1,2.5311093144943673
18579,Machine Learning;Data Analysis;Python,3,89.76,5,2,1,3.4458068286499217
18580,Data Analysis;Python,5,74.36,0,0,1,2.6189806978270536
18581,Python;C++;SQL,3,99.94,3,1,1,3.1398820020067375
18582,C++,1,71.18,3,2,0,2.231490143374088
18583,Python;Machine Learning,0,83.6,7,2,0,2.519338262722463
18584,C++,2,71.28,5,4,1,3.351480530933072
18585,C++;SQL,2,64.48,6,0,0,2.559538365136552
18586,SQL,1,82.7,9,4,0,3.5962220769214928
18587,Python;C++,0,74.13,6,3,0,2.3868534523271525
18588,Java;Data Analysis;SQL,0,83.33,6,2,0,2.57445354889744
18589,Data Analysis,1,82.35,9,4,1,3.5444350517522727
18590,Data Analysis;C++;SQL,4,81.69,1,0,1,2.6544711444948192
18591,Machine Learning;Data Analysis,4,64.93,5,2,0,2.939814282900578
18592,C++;Java;Python,0,77.61,7,1,0,2.389630785216531
18593,Python,4,92.48,7,0,1,3.945026082776763
18594,Machine Learning;C++,4,72.61,3,1,0,2.8968310007483953
18595,Python,4,77.75,6,3,1,4.014011765204764
18596,C++,0,79.75,8,1,0,2.5618574133835366
18597,SQL;Java;Data Analysis,4,94.51,7,1,0,3.655592211107108
18598,C++;SQL,2,86.22,1,3,0,2.701218789591187
18599,SQL,5,64.01,7,3,0,3.815851262511013
18600,Java;C++,0,94.61,2,1,1,2.2547490672481065
18601,Data Analysis,1,93.28,3,2,0,2.4990677664682406
18602,C++;SQL;Machine Learning,4,90.15,2,2,1,3.322529359433397
18603,Python,3,78.64,7,4,0,3.4329790840943444
18604,SQL;Machine Learning,0,90.3,3,4,1,2.995864974618961
18605,SQL;Python,1,79.15,0,3,0,2.0544542474253626
18606,Python;Data Analysis;Java,5,89.46,8,0,1,4.352060488827386
18607,Machine Learning;Python;C++,2,95.2,8,1,1,3.5566848339657717
18608,Machine Learning;SQL;Data Analysis,1,95.62,0,3,0,2.484849309134182
18609,Java;SQL,4,78.18,7,3,0,3.5978000339135456
18610,SQL;Java,3,94.37,1,3,0,2.764248377809645
18611,Data Analysis;Java,4,64.06,6,2,1,3.5975289400275887
18612,SQL;Java;C++,1,64.07,0,0,1,1.6557240813474967
18613,Python;Data Analysis;Machine Learning,0,81.93,5,2,1,2.4992747181839796
18614,Machine Learning;Java;SQL,3,86.07,9,4,0,3.796118601944471
18615,Python;Machine Learning,3,66.12,9,3,1,3.8475588088597203
18616,SQL,1,78.89,7,2,0,2.7761677605945856
18617,C++;SQL;Data Analysis,5,63.77,5,3,1,3.87165725213555
18618,Java,5,84.08,8,0,1,4.274732175144739
18619,C++,4,94.2,0,1,0,2.672475894894399
18620,C++,1,89.51,8,2,1,3.545641054775861
18621,Python;C++,3,75.13,2,0,0,2.17331868499583
18622,C++,1,99.75,1,1,0,2.3430974435577876
18623,Java,3,86.52,7,3,1,3.8276985318035868
18624,SQL,4,92.61,9,0,1,4.046105384756134
18625,SQL,0,86.79,4,4,1,2.8226381728495333
18626,Java;Python,0,99.58,0,1,1,2.0128234671795213
18627,SQL,1,92.85,0,1,0,1.96009180697865
18628,Python;C++;Machine Learning,3,80.78,1,3,0,2.590347197359436
18629,Java,0,74.68,6,4,1,2.7530349708651705
18630,Python;Machine Learning;SQL,3,87.29,1,2,1,3.0315953282460195
18631,Python;C++,4,83.61,8,0,1,3.8725341784150604
18632,SQL;Python,1,85.17,5,3,1,3.167079674939705
18633,C++,3,73.72,3,4,0,3.0969390618756245
18634,C++,1,77.15,3,1,0,2.0014833255690885
18635,Python;SQL;Machine Learning,3,82.32,2,1,1,2.980521840213461
18636,Java;Machine Learning;Python,5,93.57,8,1,1,4.43546605368876
18637,Java;Machine Learning,5,90.52,1,4,0,3.589858208745442
18638,Java,3,64.75,8,4,1,3.75930704330778
18639,Data Analysis;C++;Python,4,69.82,2,2,0,2.595280232950089
18640,Machine Learning,1,61.07,3,0,0,1.628597655400869
18641,Machine Learning,2,60.32,8,1,0,2.672339286652825
18642,Data Analysis;SQL,3,68.98,2,2,1,2.729651657413524
18643,Python;Java,3,91.97,5,4,0,3.6077740040191575
18644,C++,5,96.19,4,2,1,3.8738116358548265
18645,C++;SQL,0,75.67,5,1,1,2.2787115826012547
18646,C++;Data Analysis;Machine Learning,5,82.53,4,0,1,3.633551668316928
18647,C++;Machine Learning,1,88.24,2,2,0,2.2580307582577994
18648,C++;Java,5,98.12,1,4,1,3.689197053054839
18649,Python;Machine Learning,2,96.52,9,3,0,3.668507166942238
18650,SQL;Python,4,62.29,8,3,1,3.8593629016560747
18651,Data Analysis;Python;SQL,2,69.93,3,2,0,2.2787271661545936
18652,Machine Learning,4,61.97,9,4,1,4.114991178492945
18653,Machine Learning;Java;SQL,2,84.66,5,2,1,3.081654773362376
18654,Python;Machine Learning,5,88.42,8,2,0,4.178509853565403
18655,Java;Machine Learning;C++,2,72.33,4,3,1,2.9523480981749026
18656,Python,5,94.15,6,2,1,4.237284978563938
18657,Machine Learning,5,78.11,4,3,0,3.648163391423418
18658,Data Analysis;SQL,1,99.94,8,4,1,3.841546112522129
18659,SQL,5,60.02,1,4,1,3.358165481871401
18660,Machine Learning,0,64.38,2,4,1,2.1280600298856807
18661,Java;SQL;Machine Learning,2,72.07,4,3,1,2.9814154616342354
18662,Python,3,61.02,1,1,1,2.235764471547867
18663,Java,3,91.29,5,1,1,3.3922180740918324
18664,Data Analysis;Machine Learning;C++,3,62.11,9,1,1,3.648242407703347
18665,Machine Learning;Python,0,89.96,2,1,1,2.38265835084565
18666,Python;Machine Learning;Data Analysis,5,62.1,4,4,0,3.2208380546575532
18667,Java;Machine Learning,2,70.11,4,1,1,2.5129179460207496
18668,Machine Learning,4,93.65,9,2,1,4.261509112636979
18669,SQL,4,98.04,7,3,0,4.195794129544151
18670,Python,1,76.58,8,1,0,2.6546090337247357
18671,C++;Java,0,98.8,3,4,0,2.546474242940624
18672,Data Analysis,2,85.08,9,1,0,3.249848245682117
18673,Machine Learning;Java;Python,5,76.63,0,3,1,3.391018259810684
18674,Machine Learning,3,92.11,4,0,0,2.8407112998289903
18675,SQL;Python;Machine Learning,0,71.81,3,0,0,1.7409094836738546
18676,C++;Data Analysis;Machine Learning,0,70.63,4,4,0,2.18533359134466
18677,Machine Learning;Java,2,86.26,8,4,0,3.6949697099058803
